"metric","val","method","spl"
"ebinacc",0.0250475243254062,"avgtrf",4
"nll",0.267408578296988,"avgtrf",4
"binnll",0.0733257778093508,"avgtrf",4
"rps",0.0215006737418758,"avgtrf",4
"cint",0.0643893299098941,"avgtrf",4
"cslope",1.27480463380363,"avgtrf",4
"brier",0.018902893267771,"avgtrf",4
"auc",0.996296604993099,"avgtrf",4
"eauc",0.00370339500690076,"avgtrf",4
"qwk",0.932380117719642,"avgtrf",4
"eqwk",0.067619882280358,"avgtrf",4
"acc",0.929187942549091,"avgtrf",5
"binacc",0.978751535638705,"avgtrf",5
"eacc",0.0708120574509092,"avgtrf",5
"ebinacc",0.0212484643612953,"avgtrf",5
"nll",0.251515611700837,"avgtrf",5
"binnll",0.0673194443959446,"avgtrf",5
"rps",0.0197545873196397,"avgtrf",5
"cint",0.107650874555722,"avgtrf",5
"cslope",1.31788300115057,"avgtrf",5
"brier",0.0168820259491519,"avgtrf",5
"auc",0.997249360877489,"avgtrf",5
"eauc",0.00275063912251072,"avgtrf",5
"qwk",0.942773188916493,"avgtrf",5
"eqwk",0.0572268110835075,"avgtrf",5
"acc",0.930928597652817,"avgtrf",6
"binacc",0.977599585964401,"avgtrf",6
"eacc",0.0690714023471835,"avgtrf",6
"ebinacc",0.0224004140355992,"avgtrf",6
"nll",0.2464352332996,"avgtrf",6
"binnll",0.0693340197754487,"avgtrf",6
"rps",0.0197439962171785,"avgtrf",6
"cint",0.129049738303881,"avgtrf",6
"cslope",1.35799050356696,"avgtrf",6
"brier",0.0174854735778824,"avgtrf",6
"auc",0.996949860899057,"avgtrf",6
"eauc",0.00305013910094265,"avgtrf",6
"qwk",0.939367987969244,"avgtrf",6
"eqwk",0.0606320120307562,"avgtrf",6
"acc",0.932,"linear",1
"binacc",0.979333333333333,"linear",1
"eacc",0.0679999999999999,"linear",1
"ebinacc",0.0206666666666667,"linear",1
"nll",0.256073785970096,"linear",1
"binnll",0.071709730150671,"linear",1
"rps",0.0209721530118274,"linear",1
"cint",0.218377491217871,"linear",1
"cslope",1.34900405595421,"linear",1
"brier",0.0176160624576203,"linear",1
"auc",0.996885679114444,"linear",1
"eauc",0.00311432088555552,"linear",1
"qwk",0.934920856502718,"linear",1
"eqwk",0.0650791434972818,"linear",1
"acc",0.933166666666667,"linear",2
"binacc",0.9785,"linear",2
"eacc",0.0668333333333333,"linear",2
"ebinacc",0.0215,"linear",2
"nll",0.251525503244128,"linear",2
"binnll",0.0721455593869179,"linear",2
"rps",0.0199114347411921,"linear",2
"cint",0.0702404200281134,"linear",2
"cslope",1.36125985092985,"linear",2
"brier",0.0177443740518658,"linear",2
"auc",0.996466001312617,"linear",2
"eauc",0.00353399868738291,"linear",2
"qwk",0.940258683013556,"linear",2
"eqwk",0.0597413169864445,"linear",2
"acc",0.935833333333333,"linear",3
"binacc",0.978333333333333,"linear",3
"eacc",0.0641666666666667,"linear",3
"ebinacc",0.0216666666666666,"linear",3
"nll",0.24231236331293,"linear",3
"binnll",0.073813271668494,"linear",3
"rps",0.0202250371430744,"linear",3
"cint",0.0959246104144285,"linear",3
"cslope",1.36472818987246,"linear",3
"brier",0.0183490640978377,"linear",3
"auc",0.996259849113196,"linear",3
"eauc",0.00374015088680357,"linear",3
"qwk",0.938590485739822,"linear",3
"eqwk",0.0614095142601777,"linear",3
"acc",0.928666666666667,"linear",4
"binacc",0.976,"linear",4
"eacc",0.0713333333333334,"linear",4
"ebinacc",0.024,"linear",4
"nll",0.261012045069922,"linear",4
"binnll",0.0722549873678856,"linear",4
"rps",0.0209396450100745,"linear",4
"cint",0.0625256980388835,"linear",4
"cslope",1.31198648190317,"linear",4
"brier",0.0184404206201381,"linear",4
"auc",0.996496571110785,"linear",4
"eauc",0.00350342888921507,"linear",4
"qwk",0.933312596656072,"linear",4
"eqwk",0.0666874033439282,"linear",4
"acc",0.933833333333333,"linear",5
"binacc",0.979333333333333,"linear",5
"eacc",0.0661666666666667,"linear",5
"ebinacc",0.0206666666666667,"linear",5
"nll",0.240954458500223,"linear",5
"binnll",0.0649253819127031,"linear",5
"rps",0.0186136571772337,"linear",5
"cint",0.130622864721934,"linear",5
"cslope",1.37263857172528,"linear",5
"brier",0.0159811197209437,"linear",5
"auc",0.997605402540651,"linear",5
"eauc",0.00239459745934922,"linear",5
"qwk",0.946958511284941,"linear",5
"eqwk",0.0530414887150589,"linear",5
"acc",0.9375,"linear",6
"binacc",0.98,"linear",6
"eacc",0.0625,"linear",6
"ebinacc",0.02,"linear",6
"nll",0.233886984874265,"linear",6
"binnll",0.0667798252560351,"linear",6
"rps",0.0184979808175643,"linear",6
"cint",0.116635800636756,"linear",6
"cslope",1.4658893524647,"linear",6
"brier",0.0163617106695154,"linear",6
"auc",0.997482827865776,"linear",6
"eauc",0.0025171721342242,"linear",6
"qwk",0.944777299504312,"linear",6
"eqwk",0.0552227004956884,"linear",6
"acc",0.930666666666667,"log-linear",1
"binacc",0.979333333333333,"log-linear",1
"eacc",0.0693333333333334,"log-linear",1
"ebinacc",0.0206666666666667,"log-linear",1
"nll",0.254771643294406,"log-linear",1
"binnll",0.0707529971772128,"log-linear",1
"rps",0.0208937820301903,"log-linear",1
"cint",0.16276891647502,"log-linear",1
"cslope",1.32795070597812,"log-linear",1
"brier",0.0175012871858361,"log-linear",1
"auc",0.996817158509942,"log-linear",1
"eauc",0.00318284149005776,"log-linear",1
"qwk",0.93405499487896,"log-linear",1
"eqwk",0.0659450051210397,"log-linear",1
"acc",0.933,"log-linear",2
"binacc",0.9785,"log-linear",2
"eacc",0.0669999999999999,"log-linear",2
"ebinacc",0.0215,"log-linear",2
"nll",0.251323102724826,"log-linear",2
"binnll",0.0719232405748513,"log-linear",2
"rps",0.0199705596457074,"log-linear",2
"cint",0.00851343880726949,"log-linear",2
"cslope",1.33857783952445,"log-linear",2
"brier",0.0178136910868806,"log-linear",2
"auc",0.996393177508278,"log-linear",2
"eauc",0.00360682249172151,"log-linear",2
"qwk",0.93980258976091,"log-linear",2
"eqwk",0.0601974102390896,"log-linear",2
"acc",0.935666666666667,"log-linear",3
"binacc",0.978333333333333,"log-linear",3
"eacc",0.0643333333333334,"log-linear",3
"ebinacc",0.0216666666666666,"log-linear",3
"nll",0.24166007963688,"log-linear",3
"binnll",0.0733121915523128,"log-linear",3
"rps",0.0200962366854179,"log-linear",3
"cint",0.0502806649898388,"log-linear",3
"cslope",1.36791364248108,"log-linear",3
"brier",0.0182447809834001,"log-linear",3
"auc",0.996315930843142,"log-linear",3
"eauc",0.00368406915685804,"log-linear",3
"qwk",0.939360039475672,"log-linear",3
"eqwk",0.0606399605243283,"log-linear",3
"acc",0.928,"log-linear",4
"binacc",0.976333333333333,"log-linear",4
"eacc",0.072,"log-linear",4
"ebinacc",0.0236666666666666,"log-linear",4
"nll",0.260721886606085,"log-linear",4
"binnll",0.0719206765762111,"log-linear",4
"rps",0.020947502692229,"log-linear",4
"cint",0.0300169069268387,"log-linear",4
"cslope",1.3003437815383,"log-linear",4
"brier",0.01845204455516,"log-linear",4
"auc",0.996526746517212,"log-linear",4
"eauc",0.0034732534827876,"log-linear",4
"qwk",0.9326081979373,"log-linear",4
"eqwk",0.0673918020626996,"log-linear",4
"acc",0.932333333333333,"log-linear",5
"binacc",0.979,"log-linear",5
"eacc",0.0676666666666667,"log-linear",5
"ebinacc",0.021,"log-linear",5
"nll",0.239638817781636,"log-linear",5
"binnll",0.0643462358214616,"log-linear",5
"rps",0.0186730984194447,"log-linear",5
"cint",0.0701523117933381,"log-linear",5
"cslope",1.35378094918643,"log-linear",5
"brier",0.0160423978727904,"log-linear",5
"auc",0.997624520823647,"log-linear",5
"eauc",0.00237547917635317,"log-linear",5
"qwk",0.945727788600774,"log-linear",5
"eqwk",0.0542722113992261,"log-linear",5
"acc",0.937666666666667,"log-linear",6
"binacc",0.98,"log-linear",6
"eacc",0.0623333333333334,"log-linear",6
"ebinacc",0.02,"log-linear",6
"nll",0.231403855147502,"log-linear",6
"binnll",0.0652221212331984,"log-linear",6
"rps",0.0183862219255953,"log-linear",6
"cint",0.0548677274603487,"log-linear",6
"cslope",1.43347600759228,"log-linear",6
"brier",0.0161578369579165,"log-linear",6
"auc",0.99749221154568,"log-linear",6
"eauc",0.0025077884543202,"log-linear",6
"qwk",0.94483428925203,"log-linear",6
"eqwk",0.0551657107479702,"log-linear",6
"acc",0.931333333333333,"trafo",1
"binacc",0.979333333333333,"trafo",1
"eacc",0.0686666666666667,"trafo",1
"ebinacc",0.0206666666666667,"trafo",1
"nll",0.253734284216903,"trafo",1
"binnll",0.0702195954120741,"trafo",1
"rps",0.0207378477220206,"trafo",1
"cint",0.226627013337636,"trafo",1
"cslope",1.30373557813965,"trafo",1
"brier",0.0173684563539252,"trafo",1
"auc",0.996841583002877,"trafo",1
"eauc",0.00315841699712349,"trafo",1
"qwk",0.935142791635752,"trafo",1
"eqwk",0.0648572083642479,"trafo",1
"acc",0.934333333333333,"trafo",2
"binacc",0.9785,"trafo",2
"eacc",0.0656666666666667,"trafo",2
"ebinacc",0.0215,"trafo",2
"nll",0.249220525903206,"trafo",2
"binnll",0.0711707680582944,"trafo",2
"rps",0.019684815575122,"trafo",2
"cint",0.0630953864769406,"trafo",2
"cslope",1.31262507358045,"trafo",2
"brier",0.0176610177352066,"trafo",2
"auc",0.996437382835123,"trafo",2
"eauc",0.00356261716487738,"trafo",2
"qwk",0.941783136945605,"trafo",2
"eqwk",0.0582168630543953,"trafo",2
"acc",0.935,"trafo",3
"binacc",0.978333333333333,"trafo",3
"eacc",0.0649999999999999,"trafo",3
"ebinacc",0.0216666666666666,"trafo",3
"nll",0.240828196696664,"trafo",3
"binnll",0.0727904898491813,"trafo",3
"rps",0.0199892342548843,"trafo",3
"cint",0.0876761220301794,"trafo",3
"cslope",1.35388769640747,"trafo",3
"brier",0.0181688139279791,"trafo",3
"auc",0.996336207532687,"trafo",3
"eauc",0.00366379246731252,"trafo",3
"qwk",0.939510135139786,"trafo",3
"eqwk",0.0604898648602143,"trafo",3
"acc",0.9285,"trafo",4
"binacc",0.976,"trafo",4
"eacc",0.0715,"trafo",4
"ebinacc",0.024,"trafo",4
"nll",0.260098921620948,"trafo",4
"binnll",0.0715060160773116,"trafo",4
"rps",0.0208639019860301,"trafo",4
"cint",0.0624910818278612,"trafo",4
"cslope",1.28738408840689,"trafo",4
"brier",0.0183445842997431,"trafo",4
"auc",0.996535606530163,"trafo",4
"eauc",0.00346439346983662,"trafo",4
"qwk",0.933847323490733,"trafo",4
"eqwk",0.0661526765092675,"trafo",4
"acc",0.932666666666667,"trafo",5
"binacc",0.979166666666667,"trafo",5
"eacc",0.0673333333333334,"trafo",5
"ebinacc",0.0208333333333334,"trafo",5
"nll",0.238349916696344,"trafo",5
"binnll",0.0638093892309588,"trafo",5
"rps",0.0185662117866697,"trafo",5
"cint",0.10335860410962,"trafo",5
"cslope",1.33776184604695,"trafo",5
"brier",0.0159787991530292,"trafo",5
"auc",0.997622179809402,"trafo",5
"eauc",0.00237782019059751,"trafo",5
"qwk",0.946205562026464,"trafo",5
"eqwk",0.0537944379735356,"trafo",5
"acc",0.937,"trafo",6
"binacc",0.980166666666667,"trafo",6
"eacc",0.0629999999999999,"trafo",6
"ebinacc",0.0198333333333334,"trafo",6
"nll",0.230379999301909,"trafo",6
"binnll",0.0644403273558356,"trafo",6
"rps",0.0182795888611503,"trafo",6
"cint",0.126615341421522,"trafo",6
"cslope",1.39165904629151,"trafo",6
"brier",0.0160556620106255,"trafo",6
"auc",0.997489344310154,"trafo",6
"eauc",0.00251065568984643,"trafo",6
"qwk",0.944897964972003,"trafo",6
"eqwk",0.0551020350279968,"trafo",6
