"","bin","prop","lwr","upr","cases","midpoint","method","mod","weights"
"70",NA,0.160919020040656,0.0978201909279851,0.253862565636638,18.5481481481482,0.27669361130486,"avg","ci","equal"
"71",NA,0.28413505374129,0.186818327684385,0.410557749703237,24.1074074074074,0.383719672732045,"avg","ci","equal"
"72",NA,0.456886456134519,0.331229538473061,0.593597269157773,33.8259259259259,0.490745734159229,"avg","ci","equal"
"73",NA,0.626549950265772,0.499121838385144,0.744946377755747,51.1444444444444,0.597771795586414,"avg","ci","equal"
"74",NA,0.783454172438614,0.680925090938785,0.865977620619016,89.1333333333333,0.704797857013598,"avg","ci","equal"
"75",NA,0.915211796514961,0.862646147839404,0.951892097149522,219.855555555556,0.811823918440782,"avg","ci","equal"
"76",NA,0.985267173978545,0.972166802158461,0.992860444069437,2197.15555555556,0.918849979867967,"avg","ci","equal"
"77",NA,0.998308641975309,0.984813648688908,0.999777142090835,299.492592592593,0.98618150529078,"avg","ci","equal"
"78",NA,0.000528762779577673,1.70428671124329e-05,0.0132017132980214,0.158628833873302,0.00446506456049555,"avg","ci","tuned"
"79",NA,0.00731600476983261,0.00394143581962059,0.0150929310687521,18.5419118898809,0.0626038547185418,"avg","ci","tuned"
"80",NA,0.0670446454952595,0.038415950492542,0.116277123053073,14.8826202979251,0.169951305913643,"avg","ci","tuned"
"81",NA,0.155281977483996,0.0924552823514347,0.25073189516089,16.784187668591,0.277298757108744,"avg","ci","tuned"
"82",NA,0.287078643439539,0.188762960293244,0.415582961626041,23.1282132315103,0.384646208303846,"avg","ci","tuned"
"83",NA,0.464156790840866,0.334849640889151,0.605685139660001,32.2510674136942,0.491993659498947,"avg","ci","tuned"
"84",NA,0.636081987359826,0.505762367508632,0.75612991137479,47.6946799213652,0.599341110694048,"avg","ci","tuned"
"85",NA,0.78594174487621,0.680899008137311,0.869473009542755,84.2014834465632,0.70668856188915,"avg","ci","tuned"
"86",NA,0.920016048590421,0.866873544927845,0.956141060287887,210.224008917954,0.814036013084251,"avg","ci","tuned"
"87",NA,0.987268397168385,0.974925424217727,0.993983025753816,2220.65218924044,0.921383464279353,"avg","ci","tuned"
"88",NA,0.998578672435983,0.985247032577209,0.999856064622604,299.573601730795,0.987528594938452,"avg","ci","tuned"
"89",NA,0.000523826789979024,1.68987339428542e-05,0.0131925401577487,0.157148036993707,0.00444691919690476,"avgll","ci","tuned"
"90",NA,0.0073184481370183,0.00395402181261514,0.0150849343355956,18.605304088592,0.0625578929830806,"avgll","ci","tuned"
"91",NA,0.0675982346760732,0.0388055559690586,0.116966296599438,14.9977652767455,0.169886002161623,"avgll","ci","tuned"
"92",NA,0.156483139970861,0.0933657853172915,0.252077931323043,16.9063231195304,0.277214111340165,"avgll","ci","tuned"
"93",NA,0.28826779746896,0.189722143764589,0.416620219842597,23.2513451361777,0.384542220518707,"avgll","ci","tuned"
"94",NA,0.465029436856304,0.335789678718781,0.606458611677256,32.3611431610772,0.49187032969725,"avgll","ci","tuned"
"95",NA,0.636777950656099,0.506636451023038,0.756708982819827,47.9397345653287,0.599198438875792,"avgll","ci","tuned"
"96",NA,0.786751232905914,0.681796002578035,0.870082594510993,84.4039910457826,0.706526548054334,"avgll","ci","tuned"
"97",NA,0.920237712906975,0.867258079901671,0.95627145685112,210.953669867592,0.813854657232877,"avgll","ci","tuned"
"98",NA,0.987346124686122,0.974997475999405,0.994043698763186,2218.94704189468,0.921182766411419,"avgll","ci","tuned"
"99",NA,0.998563754666984,0.985221209931472,0.999853815480756,299.569126400095,0.987423410500345,"avgll","ci","tuned"
"100",NA,0.000543043559115126,1.87931221023982e-05,0.0132266520338429,0.162913067734538,0.00447015296901722,"avgtrf","ci","tuned"
"101",NA,0.00729190667386874,0.00393868333070948,0.0150520374560346,18.5271937969438,0.0626048554666532,"avgtrf","ci","tuned"
"102",NA,0.0672349212264171,0.0385546225052894,0.116504312863891,14.974133569899,0.169933954523891,"avgtrf","ci","tuned"
"103",NA,0.155651075530188,0.0928445095604426,0.250874070503112,16.9203636338707,0.277263053581128,"avgtrf","ci","tuned"
"104",NA,0.285792670917318,0.187684624379924,0.414012793268267,23.1245018199298,0.384592152638366,"avgtrf","ci","tuned"
"105",NA,0.463280261296112,0.33412727151454,0.604440245340583,32.3215193452844,0.491921251695603,"avgtrf","ci","tuned"
"106",NA,0.634598872605894,0.50429057668397,0.754712112873538,47.8530110851237,0.599250350752841,"avgtrf","ci","tuned"
"107",NA,0.785431935676549,0.680540869677261,0.868914942922842,84.3838265541494,0.706579449810078,"avgtrf","ci","tuned"
"108",NA,0.919232232675967,0.866075354679687,0.955496017566436,210.809703514484,0.813908548867316,"avgtrf","ci","tuned"
"109",NA,0.98704404234396,0.974631968520415,0.993859762626233,2219.45384110499,0.921237647924554,"avgtrf","ci","tuned"
"110",NA,0.998538617000599,0.985182616979435,0.999844616787668,299.56158510018,0.987451098726586,"avgtrf","ci","tuned"
