"metric","topn","val","method","spl"
"rps",2,0.0162962530311697,"avg",2
"cint",2,-0.133297080735166,"avg",2
"cslope",2,1.08538994015211,"avg",2
"brier",2,0.0162962530311697,"avg",2
"auc",2,0.749003271845911,"avg",2
"eauc",2,0.250996728154089,"avg",2
"qwk",2,-0.000299869516237505,"avg",2
"eqwk",2,1.00029986951624,"avg",2
"acc",3,0.983010687638637,"avg",2
"binacc",3,0.983010687638637,"avg",2
"eacc",3,0.0169893123613631,"avg",2
"ebinacc",3,0.0169893123613631,"avg",2
"nll",3,0.0796540947898634,"avg",2
"binnll",3,0.0796540947898634,"avg",2
"rps",3,0.0163374744393279,"avg",2
"cint",3,-0.197713711249523,"avg",2
"cslope",3,1.10155170898673,"avg",2
"brier",3,0.0163374744393279,"avg",2
"auc",3,0.758058473794514,"avg",2
"eauc",3,0.241941526205486,"avg",2
"qwk",3,-0.000398115262831178,"avg",2
"eqwk",3,1.00039811526283,"avg",2
"acc",4,0.983061101028433,"avg",2
"binacc",4,0.983061101028433,"avg",2
"eacc",4,0.0169388989715669,"avg",2
"ebinacc",4,0.0169388989715669,"avg",2
"nll",4,0.0795000253449628,"avg",2
"binnll",4,0.0795000253449628,"avg",2
"rps",4,0.0162973155491773,"avg",2
"cint",4,-0.195089270922507,"avg",2
"cslope",4,1.28678548951852,"avg",2
"brier",4,0.0162973155491773,"avg",2
"auc",4,0.76662876535973,"avg",2
"eauc",4,0.23337123464027,"avg",2
"qwk",4,-0.000298586447123383,"avg",2
"eqwk",4,1.00029858644712,"avg",2
"acc",5,0.983061101028433,"avg",2
"binacc",5,0.983061101028433,"avg",2
"eacc",5,0.0169388989715669,"avg",2
"ebinacc",5,0.0169388989715669,"avg",2
"nll",5,0.07985149959984,"avg",2
"binnll",5,0.07985149959984,"avg",2
"rps",5,0.0163203082282749,"avg",2
"cint",5,-0.160549332366906,"avg",2
"cslope",5,1.2284519344239,"avg",2
"brier",5,0.0163203082282749,"avg",2
"auc",5,0.756026446381776,"avg",2
"eauc",5,0.243973553618224,"avg",2
"qwk",5,-0.000298843060946208,"avg",2
"eqwk",5,1.00029884306095,"avg",2
"acc",1,0.980792498487598,"linear",3
"binacc",1,0.980792498487598,"linear",3
"eacc",1,0.0192075015124017,"linear",3
"ebinacc",1,0.0192075015124017,"linear",3
"nll",1,0.0816101048065853,"linear",3
"binnll",1,0.0816101048065853,"linear",3
"rps",1,0.0177572754278439,"linear",3
"cint",1,0.295450228902472,"linear",3
"cslope",1,1.08908554397877,"linear",3
"brier",1,0.0177572754278439,"linear",3
"auc",1,0.815385586905453,"linear",3
"eauc",1,0.184614413094547,"linear",3
"qwk",1,-0.00145497218856439,"linear",3
"eqwk",1,1.00145497218856,"linear",3
"acc",2,0.981246218995765,"linear",3
"binacc",2,0.981246218995765,"linear",3
"eacc",2,0.0187537810042347,"linear",3
"ebinacc",2,0.0187537810042347,"linear",3
"nll",2,0.0800879301509559,"linear",3
"binnll",2,0.0800879301509559,"linear",3
"rps",2,0.0175998341010755,"linear",3
"cint",2,0.388796812471734,"linear",3
"cslope",2,1.15739899197509,"linear",3
"brier",2,0.0175998341010755,"linear",3
"auc",2,0.835047614236278,"linear",3
"eauc",2,0.164952385763722,"linear",3
"qwk",2,-0.000595557725164619,"linear",3
"eqwk",2,1.00059555772516,"linear",3
"acc",3,0.981397459165154,"linear",3
"binacc",3,0.981397459165154,"linear",3
"eacc",3,0.0186025408348457,"linear",3
"ebinacc",3,0.0186025408348457,"linear",3
"nll",3,0.080378194717562,"linear",3
"binnll",3,0.080378194717562,"linear",3
"rps",3,0.0175409643846005,"linear",3
"cint",3,0.22188301518941,"linear",3
"cslope",3,1.30289434885096,"linear",3
"brier",3,0.0175409643846005,"linear",3
"auc",3,0.830821692894491,"linear",3
"eauc",3,0.169178307105509,"linear",3
"qwk",3,0.0151277356351905,"linear",3
"eqwk",3,0.984872264364809,"linear",3
"acc",4,0.981246218995765,"linear",3
"binacc",4,0.981246218995765,"linear",3
"eacc",4,0.0187537810042347,"linear",3
"ebinacc",4,0.0187537810042347,"linear",3
"nll",4,0.0794811251708412,"linear",3
"binnll",4,0.0794811251708412,"linear",3
"rps",4,0.017476164163019,"linear",3
"cint",4,0.144328968251392,"linear",3
"cslope",4,1.49956515647206,"linear",3
"brier",4,0.017476164163019,"linear",3
"auc",4,0.84038242946273,"linear",3
"eauc",4,0.15961757053727,"linear",3
"qwk",4,-0.000595557725164619,"linear",3
"eqwk",4,1.00059555772516,"linear",3
"acc",5,0.981246218995765,"linear",3
"binacc",5,0.981246218995765,"linear",3
"eacc",5,0.0187537810042347,"linear",3
"ebinacc",5,0.0187537810042347,"linear",3
"nll",5,0.0799291088286362,"linear",3
"binnll",5,0.0799291088286362,"linear",3
"rps",5,0.0175429818080882,"linear",3
"cint",5,0.154207372791699,"linear",3
"cslope",5,1.51142322117582,"linear",3
"brier",5,0.0175429818080882,"linear",3
"auc",5,0.840263709616308,"linear",3
"eauc",5,0.159736290383692,"linear",3
"qwk",5,-0.000595557725164619,"linear",3
"eqwk",5,1.00059555772516,"linear",3
"acc",1,0.980792498487598,"log-linear",3
"binacc",1,0.980792498487598,"log-linear",3
