"","bin","prop","lwr","upr","cases","midpoint","method","mod","weights"
"99",NA,0.210910548099749,0.11787400474034,0.334035826731166,12.6546328859849,0.18964323382121,"avgtrf","cils","tuned"
"100",NA,0.251457707044327,0.0550257014849067,0.65376153426838,1.76020394931029,0.628381415335775,"avgtrf","cils","tuned"
"101",NA,0.010693599308412,0.00773783832999179,0.0143978154268014,42.5,0.00763081478406434,NA,"sils","equal"
"102",NA,0.021084527033711,0.0156456310279922,0.0277728935833674,49,0.0267697231712126,NA,"sils","equal"
"103",NA,0.0637471270533762,0.0380448048626815,0.0994040584704964,17.3333333333333,0.0491275685555013,NA,"sils","equal"
"104",NA,0.106856807434471,0.0339872109038539,0.246060573915071,4.16666666666667,0.529988660168353,NA,"sils","equal"
"105",NA,0.010693599308412,0.00773783832999179,0.0143978154268014,42.5,0.00763081478406434,NA,"sils","tuned"
"106",NA,0.021084527033711,0.0156456310279922,0.0277728935833674,49,0.0267697231712126,NA,"sils","tuned"
"107",NA,0.0637471270533762,0.0380448048626815,0.0994040584704964,17.3333333333333,0.0491275685555013,NA,"sils","tuned"
"108",NA,0.106856807434471,0.0339872109038539,0.246060573915071,4.16666666666667,0.529988660168353,NA,"sils","tuned"
