"metric","val","method","spl"
"binacc",0.983363581367211,"trafo",6
"eacc",0.0166364186327889,"trafo",6
"ebinacc",0.0166364186327889,"trafo",6
"nll",0.0731349195859816,"trafo",6
"binnll",0.0731349195859816,"trafo",6
"rps",0.0156057999157166,"trafo",6
"cint",-0.0871849527712451,"trafo",6
"cslope",1.38987492498278,"trafo",6
"brier",0.0156057999157166,"trafo",6
"auc",0.792846956181315,"trafo",6
"eauc",0.207153043818685,"trafo",6
"qwk",0,"trafo",6
"eqwk",1,"trafo",6
