"metric","val","method","spl"
"binnll",0.0767683990262934,"log-linear",2
"rps",0.0163222273162085,"log-linear",2
"cint",0.110205242932347,"log-linear",2
"cslope",0.975169536397483,"log-linear",2
"brier",0.0163222273162085,"log-linear",2
"auc",0.781455659628248,"log-linear",2
"eauc",0.218544340371752,"log-linear",2
"qwk",-0.00144930942364496,"log-linear",2
"eqwk",1.00144930942364,"log-linear",2
"acc",0.981397459165154,"log-linear",3
"binacc",0.981397459165154,"log-linear",3
"eacc",0.0186025408348457,"log-linear",3
"ebinacc",0.0186025408348457,"log-linear",3
"nll",0.0782900371691457,"log-linear",3
"binnll",0.0782900371691457,"log-linear",3
"rps",0.0174126891042123,"log-linear",3
"cint",-0.0817576404748566,"log-linear",3
"cslope",1.12854794363253,"log-linear",3
"brier",0.0174126891042123,"log-linear",3
"auc",0.845625047361641,"log-linear",3
"eauc",0.154374952638359,"log-linear",3
"qwk",0.0151277356351905,"log-linear",3
"eqwk",0.984872264364809,"log-linear",3
"acc",0.983363581367211,"log-linear",4
"binacc",0.983363581367211,"log-linear",4
"eacc",0.0166364186327889,"log-linear",4
"ebinacc",0.0166364186327889,"log-linear",4
"nll",0.0763000119609668,"log-linear",4
"binnll",0.0763000119609668,"log-linear",4
"rps",0.015999301024533,"log-linear",4
"cint",0.0526339921604493,"log-linear",4
"cslope",0.867101689216417,"log-linear",4
"brier",0.015999301024533,"log-linear",4
"auc",0.776556863622382,"log-linear",4
"eauc",0.223443136377618,"log-linear",4
"qwk",0,"log-linear",4
"eqwk",1,"log-linear",4
"acc",0.982304900181488,"log-linear",5
"binacc",0.982304900181488,"log-linear",5
"eacc",0.0176950998185118,"log-linear",5
"ebinacc",0.0176950998185118,"log-linear",5
"nll",0.07515806539199,"log-linear",5
"binnll",0.07515806539199,"log-linear",5
"rps",0.0163315569492908,"log-linear",5
"cint",-0.0193366784205818,"log-linear",5
"cslope",1.33027456651135,"log-linear",5
"brier",0.0163315569492908,"log-linear",5
"auc",0.831155780262995,"log-linear",5
"eauc",0.168844219737005,"log-linear",5
"qwk",-0.00116992364436386,"log-linear",5
"eqwk",1.00116992364436,"log-linear",5
"acc",0.983212341197822,"log-linear",6
"binacc",0.983212341197822,"log-linear",6
"eacc",0.0167876588021778,"log-linear",6
"ebinacc",0.0167876588021778,"log-linear",6
"nll",0.0766768805858225,"log-linear",6
"binnll",0.0766768805858225,"log-linear",6
"rps",0.0159514846955511,"log-linear",6
"cint",-0.0043307255759621,"log-linear",6
"cslope",1.23447825222077,"log-linear",6
"brier",0.0159514846955511,"log-linear",6
"auc",0.766863342747686,"log-linear",6
"eauc",0.233136657252314,"log-linear",6
"qwk",-0.000299845170857127,"log-linear",6
"eqwk",1.00029984517086,"log-linear",6
"acc",0.982304900181488,"trafo",1
"binacc",0.982304900181488,"trafo",1
"eacc",0.0176950998185118,"trafo",1
"ebinacc",0.0176950998185118,"trafo",1
"nll",0.0779554185281182,"trafo",1
"binnll",0.0779554185281182,"trafo",1
"rps",0.0165157989726874,"trafo",1
"cint",-0.100632615118226,"trafo",1
"cslope",0.925364540785587,"trafo",1
"brier",0.0165157989726874,"trafo",1
"auc",0.778901098901099,"trafo",1
"eauc",0.221098901098901,"trafo",1
"qwk",-0.00144986821733517,"trafo",1
"eqwk",1.00144986821734,"trafo",1
"acc",0.982456140350877,"trafo",2
"binacc",0.982456140350877,"trafo",2
"eacc",0.0175438596491229,"trafo",2
"ebinacc",0.0175438596491229,"trafo",2
"nll",0.0766004061832586,"trafo",2
"binnll",0.0766004061832586,"trafo",2
"rps",0.0164401753625233,"trafo",2
"cint",0.10461550594474,"trafo",2
"cslope",0.883125986396214,"trafo",2
"brier",0.0164401753625233,"trafo",2
"auc",0.783314001588113,"trafo",2
"eauc",0.216685998411887,"trafo",2
"qwk",0.0149872473550782,"trafo",2
"eqwk",0.985012752644922,"trafo",2
"acc",0.981397459165154,"trafo",3
"binacc",0.981397459165154,"trafo",3
"eacc",0.0186025408348457,"trafo",3
"ebinacc",0.0186025408348457,"trafo",3
"nll",0.08002682158916,"trafo",3
"binnll",0.08002682158916,"trafo",3
"rps",0.0174232752519959,"trafo",3
"cint",-0.20455762452713,"trafo",3
"cslope",1.09265490527608,"trafo",3
"brier",0.0174232752519959,"trafo",3
"auc",0.824342620424866,"trafo",3
"eauc",0.175657379575134,"trafo",3
"qwk",0.0151277356351905,"trafo",3
"eqwk",0.984872264364809,"trafo",3
"acc",0.9835148215366,"trafo",4
"binacc",0.9835148215366,"trafo",4
"eacc",0.0164851784633999,"trafo",4
"ebinacc",0.0164851784633999,"trafo",4
"nll",0.0767027080565058,"trafo",4
"binnll",0.0767027080565058,"trafo",4
"rps",0.016030951351394,"trafo",4
"cint",0.0415242383807831,"trafo",4
"cslope",0.836607994522041,"trafo",4
"brier",0.016030951351394,"trafo",4
"auc",0.770375548782193,"trafo",4
"eauc",0.229624451217807,"trafo",4
"qwk",0.017723575462852,"trafo",4
"eqwk",0.982276424537148,"trafo",4
"acc",0.982456140350877,"trafo",5
"binacc",0.982456140350877,"trafo",5
"eacc",0.0175438596491229,"trafo",5
"ebinacc",0.0175438596491229,"trafo",5
"nll",0.0761033024226856,"trafo",5
"binnll",0.0761033024226856,"trafo",5
"rps",0.0163990162548408,"trafo",5
"cint",-0.0973791200896358,"trafo",5
"cslope",1.30317928799987,"trafo",5
"brier",0.0163990162548408,"trafo",5
"auc",0.815096127790933,"trafo",5
"eauc",0.184903872209067,"trafo",5
"qwk",-0.000884754813301081,"trafo",5
"eqwk",1.0008847548133,"trafo",5
"acc",0.983363581367211,"trafo",6
"binacc",0.983363581367211,"trafo",6
"eacc",0.0166364186327889,"trafo",6
"ebinacc",0.0166364186327889,"trafo",6
