"metric","topn","val","method","spl"
"eacc",5,0.386078886310905,"avg",1
"ebinacc",5,0.0599029740561063,"avg",1
"nll",5,0.94594180096505,"avg",1
"binnll",5,0.173155532924982,"avg",1
"rps",5,0.0550144870935445,"avg",1
"cint",5,0.671166659221148,"avg",1
"cslope",5,1.04908058931726,"avg",1
"brier",5,0.0481880302852856,"avg",1
"auc",5,0.963848852683792,"avg",1
"eauc",5,0.0361511473162077,"avg",1
"qwk",5,0.870270089114033,"avg",1
"eqwk",5,0.129729910885967,"avg",1
"acc",1,0.620544188989665,"linear",2
"binacc",1,0.943471841383674,"linear",2
"eacc",1,0.379455811010335,"linear",2
"ebinacc",1,0.0565281586163257,"linear",2
"nll",1,0.955245986584053,"linear",2
"binnll",1,0.161824035017976,"linear",2
"rps",1,0.0536420468522713,"linear",2
"cint",1,0.387582228603152,"linear",2
"cslope",1,0.834055992818159,"linear",2
"brier",1,0.0447812759941586,"linear",2
"auc",1,0.965827216578924,"linear",2
"eauc",1,0.0341727834210755,"linear",2
"qwk",1,0.883451755657878,"linear",2
"eqwk",1,0.116548244342122,"linear",2
"acc",2,0.644800674963088,"linear",2
"binacc",2,0.952752583843071,"linear",2
"eacc",2,0.355199325036912,"linear",2
"ebinacc",2,0.047247416156929,"linear",2
"nll",2,0.879673036336436,"linear",2
"binnll",2,0.142920497214148,"linear",2
"rps",2,0.0496305802005641,"linear",2
"cint",2,0.455263049371863,"linear",2
"cslope",2,1.03726958209091,"linear",2
"brier",2,0.0390353293858704,"linear",2
"auc",2,0.974968270768328,"linear",2
"eauc",2,0.0250317292316715,"linear",2
"qwk",2,0.895352546085045,"linear",2
"eqwk",2,0.104647453914955,"linear",2
"acc",3,0.643956971103143,"linear",2
"binacc",3,0.953807213668003,"linear",2
"eacc",3,0.356043028896857,"linear",2
"ebinacc",3,0.0461927863319974,"linear",2
"nll",3,0.873518298075332,"linear",2
"binnll",3,0.143946016304174,"linear",2
"rps",3,0.0495433039685086,"linear",2
"cint",3,0.510507442816524,"linear",2
"cslope",3,1.10193082245548,"linear",2
"brier",3,0.0387561687427746,"linear",2
"auc",3,0.975456236569486,"linear",2
"eauc",3,0.0245437634305141,"linear",2
"qwk",3,0.894372424314767,"linear",2
"eqwk",3,0.105627575685233,"linear",2
"acc",4,0.645644378823033,"linear",2
"binacc",4,0.952119805948112,"linear",2
"eacc",4,0.354355621176967,"linear",2
"ebinacc",4,0.0478801940518878,"linear",2
"nll",4,0.879336050063153,"linear",2
"binnll",4,0.149549688431002,"linear",2
"rps",4,0.0500452763733019,"linear",2
"cint",4,0.550923140075994,"linear",2
"cslope",4,1.17719749973412,"linear",2
"brier",4,0.0400862059719086,"linear",2
"auc",4,0.975516945929724,"linear",2
"eauc",4,0.0244830540702763,"linear",2
"qwk",4,0.895646603205937,"linear",2
"eqwk",4,0.104353396794063,"linear",2
"acc",5,0.649651972157773,"linear",2
"binacc",5,0.954439991562961,"linear",2
"eacc",5,0.350348027842227,"linear",2
"ebinacc",5,0.0455600084370386,"linear",2
"nll",5,0.87514590479658,"linear",2
"binnll",5,0.148567192004699,"linear",2
"rps",5,0.0498789368872272,"linear",2
"cint",5,0.550460737954085,"linear",2
"cslope",5,1.18379075002041,"linear",2
"brier",5,0.0397545482314492,"linear",2
"auc",5,0.975348563364536,"linear",2
"eauc",5,0.0246514366354643,"linear",2
"qwk",5,0.89498481379713,"linear",2
"eqwk",5,0.10501518620287,"linear",2
"acc",1,0.620544188989665,"log-linear",2
"binacc",1,0.943471841383674,"log-linear",2
"eacc",1,0.379455811010335,"log-linear",2
"ebinacc",1,0.0565281586163257,"log-linear",2
"nll",1,0.955245986584053,"log-linear",2
"binnll",1,0.161824035017976,"log-linear",2
"rps",1,0.0536420468522713,"log-linear",2
"cint",1,0.387582228603152,"log-linear",2
"cslope",1,0.834055992818159,"log-linear",2
"brier",1,0.0447812759941586,"log-linear",2
"auc",1,0.965827216578924,"log-linear",2
"eauc",1,0.0341727834210755,"log-linear",2
"qwk",1,0.883451755657878,"log-linear",2
"eqwk",1,0.116548244342122,"log-linear",2
"acc",2,0.643113267243198,"log-linear",2
"binacc",2,0.950854250158194,"log-linear",2
"eacc",2,0.356886732756802,"log-linear",2
"ebinacc",2,0.0491457498418055,"log-linear",2
"nll",2,0.879961901063127,"log-linear",2
"binnll",2,0.137297284316814,"log-linear",2
"rps",2,0.0494795637948271,"log-linear",2
"cint",2,0.28271061362612,"log-linear",2
"cslope",2,0.957706742326781,"log-linear",2
"brier",2,0.037615882092846,"log-linear",2
"auc",2,0.974156712622507,"log-linear",2
"eauc",2,0.0258432873774931,"log-linear",2
"qwk",2,0.894003147396813,"log-linear",2
"eqwk",2,0.105996852603187,"log-linear",2
"acc",3,0.644167897068129,"log-linear",2
"binacc",3,0.954229065597975,"log-linear",2
"eacc",3,0.355832102931871,"log-linear",2
"ebinacc",3,0.0457709344020248,"log-linear",2
"nll",3,0.868421556223837,"log-linear",2
"binnll",3,0.136348046386921,"log-linear",2
"rps",3,0.0489859954303185,"log-linear",2
"cint",3,0.315294679562687,"log-linear",2
"cslope",3,1.00930084002438,"log-linear",2
"brier",3,0.0369123620997739,"log-linear",2
"auc",3,0.974758938021471,"log-linear",2
"eauc",3,0.0252410619785295,"log-linear",2
"qwk",3,0.896209348294654,"log-linear",2
"eqwk",3,0.103790651705346,"log-linear",2
"acc",4,0.643324193208184,"log-linear",2
"binacc",4,0.95338536173803,"log-linear",2
"eacc",4,0.356675806791816,"log-linear",2
"ebinacc",4,0.0466146382619701,"log-linear",2
"nll",4,0.867434034434707,"log-linear",2
"binnll",4,0.139353096632411,"log-linear",2
"rps",4,0.0490938241678449,"log-linear",2
"cint",4,0.349826077060984,"log-linear",2
"cslope",4,1.07506457784398,"log-linear",2
"brier",4,0.0376986529458516,"log-linear",2
"auc",4,0.975034421061795,"log-linear",2
"eauc",4,0.0249655789382047,"log-linear",2
"qwk",4,0.894700683558037,"log-linear",2
"eqwk",4,0.105299316441963,"log-linear",2
"acc",5,0.649862898122759,"log-linear",2
"binacc",5,0.956127399282852,"log-linear",2
"eacc",5,0.350137101877241,"log-linear",2
"ebinacc",5,0.0438726007171483,"log-linear",2
"nll",5,0.861819433944996,"log-linear",2
"binnll",5,0.137892828531341,"log-linear",2
"rps",5,0.0488158001604277,"log-linear",2
"cint",5,0.343078234923398,"log-linear",2
"cslope",5,1.08156479015837,"log-linear",2
"brier",5,0.0372693508590902,"log-linear",2
"auc",5,0.975242608349026,"log-linear",2
"eauc",5,0.0247573916509739,"log-linear",2
"qwk",5,0.895927704283296,"log-linear",2
"eqwk",5,0.104072295716704,"log-linear",2
"acc",1,0.620544188989665,"trafo",2
"binacc",1,0.943471841383674,"trafo",2
"eacc",1,0.379455811010335,"trafo",2
"ebinacc",1,0.0565281586163257,"trafo",2
"nll",1,0.955245986584053,"trafo",2
"binnll",1,0.161824035017976,"trafo",2
"rps",1,0.0536420468522713,"trafo",2
"cint",1,0.387582228603152,"trafo",2
"cslope",1,0.834055992818158,"trafo",2
"brier",1,0.0447812759941586,"trafo",2
"auc",1,0.965827216578924,"trafo",2
"eauc",1,0.0341727834210755,"trafo",2
"qwk",1,0.883451755657878,"trafo",2
"eqwk",1,0.116548244342122,"trafo",2
"acc",2,0.644589748998102,"trafo",2
"binacc",2,0.952752583843071,"trafo",2
"eacc",2,0.355410251001898,"trafo",2
"ebinacc",2,0.047247416156929,"trafo",2
"nll",2,0.884097784219901,"trafo",2
"binnll",2,0.1377964125255,"trafo",2
"rps",2,0.0495372223273344,"trafo",2
"cint",2,0.46718384754911,"trafo",2
"cslope",2,0.926824709933828,"trafo",2
"brier",2,0.037922768423551,"trafo",2
"auc",2,0.974740610667436,"trafo",2
"eauc",2,0.0252593893325636,"trafo",2
"qwk",2,0.89971824448084,"trafo",2
"eqwk",2,0.10028175551916,"trafo",2
"acc",3,0.64184771145328,"trafo",2
"binacc",3,0.954439991562961,"trafo",2
"eacc",3,0.35815228854672,"trafo",2
"ebinacc",3,0.0455600084370386,"trafo",2
"nll",3,0.876345256161711,"trafo",2
"binnll",3,0.137161021801711,"trafo",2
"rps",3,0.0493725966972541,"trafo",2
"cint",3,0.52427518419633,"trafo",2
"cslope",3,0.966085751765174,"trafo",2
"brier",3,0.0372812298731498,"trafo",2
"auc",3,0.97521024911456,"trafo",2
"eauc",3,0.0247897508854403,"trafo",2
"qwk",3,0.898035958507969,"trafo",2
"eqwk",3,0.101964041492031,"trafo",2
"acc",4,0.646066230753006,"trafo",2
"binacc",4,0.952752583843071,"trafo",2
"eacc",4,0.353933769246994,"trafo",2
"ebinacc",4,0.047247416156929,"trafo",2
"nll",4,0.876177326578156,"trafo",2
"binnll",4,0.140500280583792,"trafo",2
"rps",4,0.0496569293024741,"trafo",2
"cint",4,0.55664270779207,"trafo",2
"cslope",4,1.02288914449224,"trafo",2
"brier",4,0.0382253100202663,"trafo",2
"auc",4,0.975459959313274,"trafo",2
"eauc",4,0.024540040686726,"trafo",2
"qwk",4,0.896871172596427,"trafo",2
"eqwk",4,0.103128827403573,"trafo",2
"acc",5,0.646909934612951,"trafo",2
"binacc",5,0.954650917527948,"trafo",2
"eacc",5,0.353090065387049,"trafo",2
"ebinacc",5,0.0453490824720523,"trafo",2
"nll",5,0.872968189797138,"trafo",2
"binnll",5,0.139194770920108,"trafo",2
"rps",5,0.0495208788477648,"trafo",2
"cint",5,0.557309341100067,"trafo",2
"cslope",5,1.02596566677403,"trafo",2
"brier",5,0.0378356230555217,"trafo",2
"auc",5,0.975495468561715,"trafo",2
"eauc",5,0.0245045314382849,"trafo",2
"qwk",5,0.897760088050675,"trafo",2
"eqwk",5,0.102239911949325,"trafo",2
"acc",1,0.620544188989665,"avg",2
"binacc",1,0.943471841383674,"avg",2
"eacc",1,0.379455811010335,"avg",2
"ebinacc",1,0.0565281586163257,"avg",2
"nll",1,0.955245986584053,"avg",2
"binnll",1,0.161824035017976,"avg",2
"rps",1,0.0536420468522713,"avg",2
"cint",1,0.387582228603152,"avg",2
"cslope",1,0.834055992818159,"avg",2
"brier",1,0.0447812759941586,"avg",2
"auc",1,0.965827216578924,"avg",2
"eauc",1,0.0341727834210755,"avg",2
"qwk",1,0.883451755657878,"avg",2
"eqwk",1,0.116548244342122,"avg",2
"acc",2,0.620860577937144,"avg",2
"binacc",2,0.945475638051044,"avg",2
"eacc",2,0.379139422062856,"avg",2
"ebinacc",2,0.0545243619489559,"avg",2
"nll",2,0.957868586010161,"avg",2
"binnll",2,0.157754093625787,"avg",2
"rps",2,0.0541656297690229,"avg",2
"cint",2,0.503936033875772,"avg",2
"cslope",2,0.847212242426655,"avg",2
"brier",2,0.0439882187058984,"avg",2
"auc",2,0.969186849665297,"avg",2
"eauc",2,0.0308131503347033,"avg",2
"qwk",2,0.881730022303088,"avg",2
"eqwk",2,0.118269977696912,"avg",2
"acc",3,0.617872460099838,"avg",2
"binacc",3,0.944737397173592,"avg",2
"eacc",3,0.382127539900162,"avg",2
"ebinacc",3,0.0552626028264079,"avg",2
"nll",3,0.961238779260099,"avg",2
"binnll",3,0.16036311158562,"avg",2
"rps",3,0.0547539396442639,"avg",2
"cint",3,0.567191681995521,"avg",2
"cslope",3,0.875545637695765,"avg",2
"brier",3,0.0446194882422932,"avg",2
"auc",3,0.968562765078449,"avg",2
"eauc",3,0.0314372349215514,"avg",2
"qwk",3,0.879682410358619,"avg",2
"eqwk",3,0.120317589641381,"avg",2
"acc",4,0.615165576882514,"avg",2
"binacc",4,0.941098924277579,"avg",2
"eacc",4,0.384834423117486,"avg",2
"ebinacc",4,0.0589010757224214,"avg",2
"nll",4,0.965345954588357,"avg",2
"binnll",4,0.166058509252213,"avg",2
"rps",4,0.0555005372699876,"avg",2
"cint",4,0.602450776887495,"avg",2
"cslope",4,0.932347907657816,"avg",2
"brier",4,0.0465093779093886,"avg",2
"auc",4,0.968100166435284,"avg",2
"eauc",4,0.0318998335647162,"avg",2
"qwk",4,0.876722877125013,"avg",2
"eqwk",4,0.123277122874987,"avg",2
"acc",5,0.6169162623919,"avg",2
"binacc",5,0.941657878084792,"avg",2
"eacc",5,0.3830837376081,"avg",2
"ebinacc",5,0.0583421219152077,"avg",2
"nll",5,0.965641843711817,"avg",2
"binnll",5,0.165079165667846,"avg",2
"rps",5,0.0555669514619548,"avg",2
"cint",5,0.605435522131883,"avg",2
"cslope",5,0.930187644388089,"avg",2
"brier",5,0.0462640860598311,"avg",2
"auc",5,0.968020256308046,"avg",2
"eauc",5,0.0319797436919538,"avg",2
"qwk",5,0.876085877107819,"avg",2
"eqwk",5,0.123914122892181,"avg",2
"acc",1,0.616114743724953,"linear",3
"binacc",1,0.932503691204387,"linear",3
"eacc",1,0.383885256275047,"linear",3
"ebinacc",1,0.0674963087956127,"linear",3
"nll",1,0.929747823187006,"linear",3
"binnll",1,0.173842888419317,"linear",3
"rps",1,0.0534949918720425,"linear",3
"cint",1,0.561489169763376,"linear",3
"cslope",1,1.00357537029927,"linear",3
"brier",1,0.0501297219439382,"linear",3
"auc",1,0.969292184607247,"linear",3
"eauc",1,0.0307078153927532,"linear",3
"qwk",1,0.881539453952415,"linear",3
"eqwk",1,0.118460546047585,"linear",3
"acc",2,0.631723265133938,"linear",3
"binacc",2,0.942417211558743,"linear",3
"eacc",2,0.368276734866062,"linear",3
"ebinacc",2,0.0575827884412571,"linear",3
"nll",2,0.887579479121545,"linear",3
"binnll",2,0.160584319301456,"linear",3
"rps",2,0.0507200348652332,"linear",3
"cint",2,0.404677095976725,"linear",3
"cslope",2,1.11561318288448,"linear",3
"brier",2,0.0449774377677615,"linear",3
"auc",2,0.970420358370801,"linear",3
"eauc",2,0.0295796416291986,"linear",3
