"metric","topn","val","method","spl"
"binacc",5,0.922168318920059,"trafo",1
"eacc",5,0.459396751740139,"trafo",1
"ebinacc",5,0.077831681079941,"trafo",1
"nll",5,1.10104300156405,"trafo",1
"binnll",5,0.209781406518492,"trafo",1
"rps",5,0.0643459612630901,"trafo",1
"cint",5,0.351040372479122,"trafo",1
"cslope",5,1.52220672589773,"trafo",1
"brier",5,0.0594110201858379,"trafo",1
"auc",5,0.948640964632818,"trafo",1
"eauc",5,0.0513590353671816,"trafo",1
"qwk",5,0.796578492335935,"trafo",1
"eqwk",5,0.203421507664065,"trafo",1
"acc",1,0.554524361948956,"avg",1
"binacc",1,0.935878506644168,"avg",1
"eacc",1,0.445475638051044,"avg",1
"ebinacc",1,0.0641214933558321,"avg",1
"nll",1,1.10486934689235,"avg",1
"binnll",1,0.205873029384442,"avg",1
"rps",1,0.0631435523006432,"avg",1
"cint",1,0.458763530817453,"avg",1
"cslope",1,1.21071943079393,"avg",1
"brier",1,0.0556399514838783,"avg",1
"auc",1,0.943147212508426,"avg",1
"eauc",1,0.0568527874915744,"avg",1
"qwk",1,0.819168054834366,"avg",1
"eqwk",1,0.180831945165634,"avg",1
"acc",2,0.557477325458764,"avg",1
"binacc",2,0.935245728749209,"avg",1
"eacc",2,0.442522674541236,"avg",1
"ebinacc",2,0.0647542712507909,"avg",1
"nll",2,1.10620369800322,"avg",1
"binnll",2,0.20875679051837,"avg",1
"rps",2,0.0628523313898553,"avg",1
"cint",2,0.393430327660654,"avg",1
"cslope",2,1.12568586926435,"avg",1
"brier",2,0.0561030140828318,"avg",1
"auc",2,0.941832825399386,"avg",1
"eauc",2,0.058167174600614,"avg",1
"qwk",2,0.821359077676808,"avg",1
"eqwk",2,0.178640922323192,"avg",1
"acc",3,0.552415102299093,"avg",1
"binacc",3,0.935245728749209,"avg",1
"eacc",3,0.447584897700907,"avg",1
"ebinacc",3,0.0647542712507909,"avg",1
"nll",3,1.11579959520146,"avg",1
"binnll",3,0.207418821828018,"avg",1
"rps",3,0.0635262073640875,"avg",1
"cint",3,0.431033519993461,"avg",1
"cslope",3,1.14882161595806,"avg",1
"brier",3,0.0560557104861709,"avg",1
"auc",3,0.942920418560617,"avg",1
"eauc",3,0.0570795814393831,"avg",1
"qwk",3,0.816953954002527,"avg",1
"eqwk",3,0.183046045997473,"avg",1
"acc",4,0.548934823876819,"avg",1
"binacc",4,0.933294663573086,"avg",1
"eacc",4,0.451065176123181,"avg",1
"ebinacc",4,0.0667053364269141,"avg",1
"nll",4,1.12364247416221,"avg",1
"binnll",4,0.207882221816788,"avg",1
"rps",4,0.0641076047312896,"avg",1
"cint",4,0.447209159501825,"avg",1
"cslope",4,1.1664914477698,"avg",1
"brier",4,0.0566001559961326,"avg",1
"auc",4,0.943617747538585,"avg",1
"eauc",4,0.0563822524614153,"avg",1
"qwk",4,0.812178324113315,"avg",1
"eqwk",4,0.187821675886685,"avg",1
"acc",5,0.510398650073824,"avg",1
"binacc",5,0.913562539548618,"avg",1
"eacc",5,0.489601349926176,"avg",1
"ebinacc",5,0.0864374604513817,"avg",1
"nll",5,1.21167130141612,"avg",1
"binnll",5,0.244717070872162,"avg",1
"rps",5,0.0745748660104637,"avg",1
"cint",5,0.369882567562524,"avg",1
"cslope",5,1.9356185744558,"avg",1
"brier",5,0.0690455319914781,"avg",1
"auc",5,0.925816947902684,"avg",1
"eauc",5,0.074183052097316,"avg",1
"qwk",5,0.680481290979037,"avg",1
"eqwk",5,0.319518709020963,"avg",1
"acc",1,0.549040286859312,"linear",2
"binacc",1,0.936722210504113,"linear",2
"eacc",1,0.450959713140688,"linear",2
"ebinacc",1,0.0632777894958869,"linear",2
"nll",1,1.08855819783615,"linear",2
"binnll",1,0.195666563562598,"linear",2
"rps",1,0.0634361765096619,"linear",2
"cint",1,0.319786255265796,"linear",2
"cslope",1,1.28063424884187,"linear",2
"brier",1,0.0544468669946542,"linear",2
"auc",1,0.951772570136493,"linear",2
"eauc",1,0.048227429863507,"linear",2
"qwk",1,0.817326932628262,"linear",2
"eqwk",1,0.182673067371738,"linear",2
"acc",2,0.550094916684244,"linear",2
"binacc",2,0.932503691204387,"linear",2
"eacc",2,0.449905083315756,"linear",2
"ebinacc",2,0.0674963087956127,"linear",2
"nll",2,1.06949499335104,"linear",2
"binnll",2,0.195227150921658,"linear",2
"rps",2,0.0628372416894639,"linear",2
"cint",2,0.224013678821105,"linear",2
"cslope",2,1.3947598791851,"linear",2
"brier",2,0.0551335999626146,"linear",2
"auc",2,0.95462447824314,"linear",2
"eauc",2,0.0453755217568602,"linear",2
"qwk",2,0.814406168322731,"linear",2
"eqwk",2,0.185593831677269,"linear",2
"acc",3,0.545454545454545,"linear",2
"binacc",3,0.93123813541447,"linear",2
"eacc",3,0.454545454545455,"linear",2
"ebinacc",3,0.0687618645855305,"linear",2
"nll",3,1.06972119706106,"linear",2
"binnll",3,0.193665452336308,"linear",2
"rps",3,0.0628837179052416,"linear",2
"cint",3,0.253642406828021,"linear",2
"cslope",3,1.4019272771776,"linear",2
"brier",3,0.0549466381708961,"linear",2
"auc",3,0.956411967991276,"linear",2
"eauc",3,0.0435880320087239,"linear",2
"qwk",3,0.812595155309304,"linear",2
"eqwk",3,0.187404844690696,"linear",2
"acc",4,0.545243619489559,"linear",2
"binacc",4,0.93123813541447,"linear",2
