"var","lor","mod","spl","w"
"x_9",-0.00609861593693495,"cils","3",0.297922321796647
"x_9",-0.0156161710619926,"cils","3",0.172703240118419
"x_9",-0.0056429598480463,"cils","3",0.218695085747494
"x_9",-0.010630420409143,"cils","3",0.212516609880328
"x_9",0.00452568428590894,"cils","4",0.128871760619421
"x_9",0.00833942368626595,"cils","4",0.0798794871653279
"x_9",0.00509445043280721,"cils","4",0.38063482735783
"x_9",-0.00168519525323063,"cils","4",0.215347393386323
"x_9",-0.00189439638052136,"cils","4",0.195266531471098
"x_9",-0.00276980246417224,"cils","5",0.161602888561096
"x_9",0.0115786455571651,"cils","5",0.298982760470919
"x_9",0.00240004388615489,"cils","5",0.232441117699827
"x_9",0.00725080817937851,"cils","5",0.128124054215647
"x_9",-0.0211014170199633,"cils","5",0.178849179052511
"x_9",-0.0421358533203602,"cils","6",0.170231791887816
"x_9",-0.0155028225854039,"cils","6",0.190092449119986
"x_9",-0.0296956989914179,"cils","6",0.309326452565787
"x_9",-0.0188725180923939,"cils","6",0.224229786864535
"x_9",-0.0261890012770891,"cils","6",0.106119519561875
"x_10",-0.00697754044085741,"cils","1",0.158747029014959
"x_10",-9.01005259947851e-05,"cils","1",0.21047194639026
"x_10",-0.00176663650199771,"cils","1",0.183887450607829
"x_10",-0.00065786245977506,"cils","1",0.152964092316266
"x_10",-0.00493441522121429,"cils","1",0.293929481670686
"x_10",-0.0131980525329709,"cils","2",0.201567969452972
"x_10",-0.00240176729857922,"cils","2",0.220290180127415
"x_10",-0.0138860289007425,"cils","2",0.291305356303952
"x_10",-0.0160973463207483,"cils","2",0.167126067408771
"x_10",-0.000177344816620462,"cils","2",0.11971042670689
"x_10",-0.0111761605367064,"cils","3",0.0981627424571116
"x_10",-0.0124719962477684,"cils","3",0.297922321796647
"x_10",-0.0042821429669857,"cils","3",0.172703240118419
"x_10",-0.00781605299562216,"cils","3",0.218695085747494
"x_10",-0.00861748773604631,"cils","3",0.212516609880328
"x_10",-0.000471100065624341,"cils","4",0.128871760619421
"x_10",-0.013650955632329,"cils","4",0.0798794871653279
"x_10",-0.0118426913395524,"cils","4",0.38063482735783
"x_10",-0.0143828839063644,"cils","4",0.215347393386323
"x_10",-0.00293260300531983,"cils","4",0.195266531471098
"x_10",-0.0148753207176924,"cils","5",0.161602888561096
"x_10",-0.00986302457749844,"cils","5",0.298982760470919
"x_10",-0.0176242385059595,"cils","5",0.232441117699827
"x_10",-0.00239183427765965,"cils","5",0.128124054215647
"x_10",-0.0144477104768157,"cils","5",0.178849179052511
"x_10",-0.0311461072415113,"cils","6",0.170231791887816
"x_10",-0.0331053175032139,"cils","6",0.190092449119986
"x_10",-0.0221599955111742,"cils","6",0.309326452565787
"x_10",-0.0276139043271542,"cils","6",0.224229786864535
"x_10",-0.0226374287158251,"cils","6",0.106119519561875
"gender",0.222666218876839,"silscs","1",0.0647252591455933
"gender",0.129428222775459,"silscs","1",0.552083884704646
"gender",0.235255420207977,"silscs","1",0.0461597966251855
"gender",0.209372505545616,"silscs","1",0.181676990271584
"gender",0.0917899906635284,"silscs","1",0.155354069252992
