"metric","val","method","spl"
"brier",0.0568571907800823,"log-linear",4
"auc",0.958749893778522,"log-linear",4
"eauc",0.0412501062214781,"log-linear",4
"qwk",0.810555290963448,"log-linear",4
"eqwk",0.189444709036552,"log-linear",4
"acc",0.561063066863531,"log-linear",5
"binacc",0.927652394009703,"log-linear",5
"eacc",0.438936933136469,"log-linear",5
"ebinacc",0.0723476059902974,"log-linear",5
"nll",1.05588647928031,"log-linear",5
"binnll",0.207066027204734,"log-linear",5
"rps",0.0620295728687908,"log-linear",5
"cint",0.243115505704747,"log-linear",5
"cslope",1.44550885195672,"log-linear",5
"brier",0.0576807433939358,"log-linear",5
"auc",0.948753488980223,"log-linear",5
"eauc",0.0512465110197771,"log-linear",5
"qwk",0.820951616629179,"log-linear",5
"eqwk",0.179048383370821,"log-linear",5
"acc",0.55768825142375,"log-linear",6
"binacc",0.928707023834634,"log-linear",6
"eacc",0.44231174857625,"log-linear",6
"ebinacc",0.071292976165366,"log-linear",6
"nll",1.04985654744305,"log-linear",6
"binnll",0.19738802999032,"log-linear",6
"rps",0.0615992517987499,"log-linear",6
"cint",0.263839786101009,"log-linear",6
"cslope",1.52024757219472,"log-linear",6
"brier",0.055603212165971,"log-linear",6
"auc",0.955385340923721,"log-linear",6
"eauc",0.0446146590762789,"log-linear",6
"qwk",0.819245256368741,"log-linear",6
"eqwk",0.180754743631259,"log-linear",6
"acc",0.560641214933558,"trafo",1
"binacc",0.935667580679182,"trafo",1
"eacc",0.439358785066442,"trafo",1
"ebinacc",0.0643324193208183,"trafo",1
"nll",1.08141780496799,"trafo",1
"binnll",0.201426232313323,"trafo",1
"rps",0.0613174621459265,"trafo",1
"cint",0.409698299622057,"trafo",1
"cslope",1.20879043828386,"trafo",1
"brier",0.0547810222992189,"trafo",1
"auc",0.946590601397635,"trafo",1
"eauc",0.0534093986023655,"trafo",1
"qwk",0.822414024781121,"trafo",1
"eqwk",0.177585975218879,"trafo",1
"acc",0.55030584264923,"trafo",2
"binacc",0.932081839274415,"trafo",2
"eacc",0.44969415735077,"trafo",2
"ebinacc",0.0679181607255853,"trafo",2
"nll",1.07779743036256,"trafo",2
"binnll",0.194336157136072,"trafo",2
"rps",0.0627874305452022,"trafo",2
"cint",0.28276215686841,"trafo",2
"cslope",1.34368458687127,"trafo",2
"brier",0.054821581957437,"trafo",2
"auc",0.954582096236936,"trafo",2
"eauc",0.045417903763064,"trafo",2
"qwk",0.817304684958863,"trafo",2
"eqwk",0.182695315041137,"trafo",2
"acc",0.54693102720945,"trafo",3
"binacc",0.920269985235182,"trafo",3
"eacc",0.45306897279055,"trafo",3
"ebinacc",0.0797300147648176,"trafo",3
"nll",1.07804504879249,"trafo",3
"binnll",0.219221338471106,"trafo",3
"rps",0.0630848734724981,"trafo",3
"cint",0.131200348024746,"trafo",3
"cslope",1.3528399290877,"trafo",3
"brier",0.061834686515332,"trafo",3
"auc",0.945481657189456,"trafo",3
"eauc",0.0545183428105439,"trafo",3
"qwk",0.820850885115603,"trafo",3
"eqwk",0.179149114884397,"trafo",3
"acc",0.553469732124025,"trafo",4
"binacc",0.925332208394853,"trafo",4
"eacc",0.446530267875975,"trafo",4
"ebinacc",0.0746677916051466,"trafo",4
"nll",1.07040781265488,"trafo",4
"binnll",0.197341192210495,"trafo",4
"rps",0.0618444513831247,"trafo",4
"cint",0.438813760653807,"trafo",4
"cslope",1.49272271986036,"trafo",4
"brier",0.0566287180457639,"trafo",4
"auc",0.958626160110792,"trafo",4
"eauc",0.0413738398892082,"trafo",4
"qwk",0.808112458438989,"trafo",4
"eqwk",0.191887541561011,"trafo",4
"acc",0.559586585108627,"trafo",5
"binacc",0.92891794979962,"trafo",5
"eacc",0.440413414891373,"trafo",5
"ebinacc",0.0710820502003797,"trafo",5
"nll",1.06442564805474,"trafo",5
"binnll",0.206764270562254,"trafo",5
"rps",0.0623971904763393,"trafo",5
"cint",0.300448597440438,"trafo",5
"cslope",1.42042295416467,"trafo",5
"brier",0.0574891479991749,"trafo",5
"auc",0.948402743432759,"trafo",5
"eauc",0.0515972565672415,"trafo",5
"qwk",0.818164016268144,"trafo",5
"eqwk",0.181835983731856,"trafo",5
"acc",0.551571398439148,"trafo",6
"binacc",0.93123813541447,"trafo",6
"eacc",0.448428601560852,"trafo",6
"ebinacc",0.0687618645855305,"trafo",6
"nll",1.06058618256498,"trafo",6
"binnll",0.195867909308902,"trafo",6
"rps",0.0620599596209381,"trafo",6
"cint",0.32269794160617,"trafo",6
"cslope",1.49820152254019,"trafo",6
"brier",0.0550219344036466,"trafo",6
"auc",0.955531159213421,"trafo",6
"eauc",0.0444688407865791,"trafo",6
"qwk",0.818344686930263,"trafo",6
"eqwk",0.181655313069737,"trafo",6
